Date,TV_m,d_oil,d_ex,i,d_gold,DSI,covid,cov_DSI,r_wsale,r_retail,r_gas,r_indsmanu,r_agri,r_finan,r_estate,li_wsale,li_retail,li_gas,li_indsmanu,li_agri,li_finan,li_estate,tv_wsale,tv_retail,tv_gas,tv_indsmanu,tv_agri,tv_finan,tv_estate,me_wsale,me_retail,me_gas,me_indsmanu,me_agri,me_finan,me_estate,mtb_wsale,mtb_retail,mtb_gas,mtb_indsmanu,mtb_agri,mtb_finan,mtb_estate
5/17/2021,20.55226,0.75000,-8.00000,2.63000,"120,000",0.77882,"4,212",0.14484,-0.0012,0.0110,-0.03464,-0.00137,-0.01028,-0.00744,-0.00549,0.01549,0.01294,0.00020,0.01125,0.00653,0.00886,0.00889,16.59586,16.29736,9.04782,18.52349,16.58540,19.67609,19.19370,30.41032,30.86875,27.72148,33.67306,30.76409,34.93909,34.71678,1.07627,1.67636,1.18404,1.67065,0.92859,1.49352,1.26895
5/18/2021,20.36941,-0.75000,5.00000,3.24000,"60,000",0.73579,"4,359",0.16898,0.0258,-0.0105,-0.03147,-0.00132,-0.00668,-0.00793,-0.01028,0.01392,0.01175,0.00012,0.01065,0.00546,0.00680,0.00812,16.48911,16.20087,8.55641,18.46869,16.40570,19.41167,19.10380,30.43834,30.86446,27.67931,33.68175,30.75069,34.93315,34.70485,1.11314,1.65210,1.14525,1.66635,0.92031,1.48027,1.26102
5/19/2021,20.37128,-2.05000,-9.50000,2.66000,"-180,000",0.68606,"4,512",0.25950,-0.0018,-0.0060,0.01968,-0.00332,-0.00086,0.01237,-0.00615,0.01229,0.00580,0.00029,0.00932,0.00532,0.00711,0.00781,16.36475,15.49479,9.42545,18.33535,16.38029,19.46082,19.06423,30.43596,30.86166,27.69254,33.69529,30.74851,34.94903,34.70450,1.11026,1.66414,1.17162,1.66088,0.92803,1.49938,1.25553
5/20/2021,20.42639,-1.55000,1.50000,2.93000,"80,000",0.34053,"4,720",0.59745,-0.0232,0.0037,0.00965,-0.00609,-0.01049,0.02374,-0.00567,0.01331,0.01210,0.00009,0.00854,0.00606,0.00777,0.00803,16.44449,16.23058,8.26873,18.24772,16.51050,19.54858,19.09209,30.41866,30.84451,27.69994,33.69716,30.73441,34.97046,34.71708,1.08982,1.68398,1.18101,1.65599,0.91988,1.53253,1.25710
5/21/2021,20.38309,1.33000,3.00000,2.75000,"100,000",0.28582,"4,809",0.10058,-0.0072,0.0160,-0.00833,0.00528,0.02125,0.00439,0.01929,0.01006,0.00899,0.00044,0.00856,0.00483,0.00742,0.00791,16.16448,15.93325,9.84161,18.25096,16.28424,19.50334,19.07686,30.40367,30.84394,27.69337,33.69233,30.74585,34.97485,34.72261,1.07733,1.70233,1.17266,1.66546,0.94012,1.53883,1.27633
5/24/2021,20.36717,2.02000,0.00000,2.67000,"-30,000",0.75958,"5,275",0.09253,0.0142,0.0123,0.02111,0.01069,0.01332,0.00716,0.01078,0.00952,0.00570,0.00003,0.00855,0.00509,0.00673,0.00891,16.10930,15.47845,7.24423,18.25741,16.33565,19.40622,19.19651,30.41983,30.85482,27.72638,33.70319,30.75769,34.98579,34.73133,1.09460,1.71830,1.19703,1.67680,0.94648,1.55107,1.28842
5/25/2021,20.34708,0.19000,-1.00000,2.78000,"20,000",0.78817,"5,404",0.46670,0.0066,-0.0014,0.02436,0.00135,0.00302,0.01784,-0.00268,0.01236,0.02346,0.00005,0.00936,0.00622,0.00629,0.00738,16.36995,16.89252,7.69621,18.34736,16.53539,19.33849,19.00780,30.43514,30.83997,27.76299,33.72350,30.76438,35.00283,34.72906,1.10457,1.70666,1.22641,1.67911,0.94813,1.57891,1.28644
5/26/2021,20.42526,0.22000,-6.50000,2.84000,"105,000",0.80112,"5,931",0.17501,-0.0065,-0.0125,-0.02429,-0.00210,-0.00312,0.02168,-0.00461,0.01181,0.02109,0.00019,0.00717,0.01272,0.00760,0.00787,16.32422,16.78590,9.02401,18.08117,17.25158,19.52793,19.07240,30.42561,30.82079,27.72394,33.73415,30.78097,35.01822,34.72805,1.09696,1.69154,1.19514,1.67925,0.95564,1.61240,1.28409
5/27/2021,20.42976,0.59000,-4.50000,2.85000,"-10,000",0.92980,"6,086",0.31381,-0.0138,-0.0123,0.02516,-0.00850,-0.01071,-0.00612,-0.00621,0.01118,0.00991,0.00005,0.00728,0.00516,0.00797,0.00838,16.26947,16.03068,7.69621,18.09740,16.34981,19.57602,19.13456,30.40484,30.79519,27.76082,33.72748,30.75847,35.00478,34.72208,1.08305,1.66967,1.22509,1.66847,0.94294,1.60072,1.27969
5/28/2021,20.50371,-0.74000,-1.00000,2.71000,"160,000",1.27330,"6,356",0.40434,-0.0018,0.0138,0.00214,0.00554,0.01174,0.02860,0.00819,0.01060,0.01130,0.00009,0.00962,0.00993,0.00910,0.00716,16.21764,16.16176,8.26873,18.37489,17.00443,19.70761,18.97842,30.40642,30.82351,27.76236,33.72984,30.75982,35.02998,34.72334,1.07263,1.68970,1.22718,1.67448,0.95091,1.64667,1.28695
5/31/2021,20.46631,0.60000,0.00000,2.30000,"500,000",1.23011,"7,107",0.35405,0.0065,-0.0155,0.00219,-0.00099,-0.01195,0.04596,-0.00200,0.01327,0.00548,0.00002,0.01243,0.00747,0.00833,0.00684,16.44247,15.43735,6.80239,18.63108,16.71935,19.62003,18.93227,30.40970,30.83024,27.76587,33.74849,30.75778,35.05143,34.70928,1.07613,1.66856,1.23001,1.67254,0.93416,1.71568,1.28267
6/1/2021,20.32369,0.93000,-9.00000,2.63000,"300,000",0.58028,"7,432",0.24341,-0.0061,-0.0274,0.00000,-0.00423,-0.00729,0.01370,-0.00196,0.01019,0.00744,0.00007,0.00814,0.00887,0.00768,0.00615,16.17820,15.74443,7.97247,18.20880,16.89063,19.53773,18.82533,30.40953,30.80117,27.76587,33.76550,30.75447,35.06094,34.72028,1.07363,1.63283,1.23001,1.66560,0.93010,1.73466,1.28064
6/2/2021,20.53301,1.10000,2.00000,2.70000,"-50,000",0.72043,"7,625",0.28766,-0.0041,0.0105,-0.00212,0.00690,0.02280,0.00901,0.00668,0.01091,0.00917,0.00023,0.01111,0.00967,0.00817,0.00909,16.24691,15.96534,9.17988,18.51965,16.97722,19.60055,19.21634,30.40320,30.82968,27.76434,33.75186,30.78679,35.06790,34.71649,1.05930,1.64093,1.22792,1.67472,0.95369,1.75264,1.28586
6/3/2021,20.67758,-0.04000,5.00000,3.00000,"-200,000",1.62185,"7,870",0.24341,0.0251,0.0183,0.00836,0.01715,0.03030,0.04998,0.01699,0.01609,0.01124,0.00027,0.00948,0.01591,0.00968,0.01019,16.63515,16.16829,9.36734,18.36144,17.47507,19.77005,19.33166,30.41767,30.86083,27.76989,33.76248,30.81188,35.09670,34.72712,1.08083,1.67264,1.23966,1.69489,0.97178,1.83345,1.30243
6/4/2021,20.69819,0.58000,3.50000,2.91000,"-125,000",2.22264,"8,063",0.33795,0.0171,0.0072,0.01709,0.00642,-0.00427,0.01321,0.00885,0.01891,0.00834,0.00029,0.00909,0.01769,0.00914,0.01048,16.79634,15.87036,9.42545,18.31984,17.58149,19.71194,19.35926,30.43900,30.86069,27.78203,33.76585,30.80310,35.09883,34.73580,1.10190,1.68108,1.25636,1.69715,0.96546,1.85250,1.31317
6/7/2021,20.63780,-0.40000,1.00000,3.02000,"-25,000",2.44641,"8,791",0.28163,0.0068,-0.0098,0.02062,-0.00220,-0.01365,-0.03586,-0.00440,0.01407,0.00631,0.00028,0.01098,0.01046,0.00921,0.00995,16.50119,15.59160,9.37585,18.50803,17.05628,19.72007,19.30707,30.44266,30.84725,27.77635,33.75163,30.77966,35.06612,34.74184,1.10622,1.66881,1.28075,1.68897,0.95166,1.78321,1.30786
6/8/2021,20.69641,0.73000,-80.00000,2.68000,"150,000",2.17886,"9,027",0.24743,-0.0249,-0.0074,0.02099,-0.01225,-0.01115,-0.05645,-0.01429,0.01093,0.00808,0.00001,0.00959,0.01268,0.00982,0.01150,16.24806,15.83810,5.70378,18.48329,17.24869,19.78409,19.45234,30.40421,30.82997,27.79136,33.84695,30.77171,35.02022,34.72338,1.07785,1.65427,1.31304,1.66876,0.94727,1.68781,1.28939
6/9/2021,20.55030,-0.16000,-12.00000,3.00000,"-100,000",2.18732,"9,222",0.41037,-0.0027,0.0061,-0.00766,0.00000,0.00244,0.03389,0.00090,0.01194,0.00678,0.00006,0.00906,0.01299,0.00844,0.00939,16.33662,15.66307,7.90101,18.42630,17.27236,19.63235,19.24950,30.39649,30.81935,27.78537,33.85054,30.77386,35.04524,34.72755,1.07459,1.67879,1.30469,1.67072,0.94765,1.74178,1.29355
6/10/2021,20.44342,0.46000,-1.50000,3.04000,"50,000",1.97411,"9,635",0.25548,0.0004,-0.0081,-0.02862,0.00052,0.00367,-0.00246,0.00326,0.01034,0.00644,0.00004,0.00696,0.00846,0.00739,0.00834,16.19238,15.61212,7.54961,18.16223,16.84427,19.49966,19.13050,30.40120,30.80566,27.76335,33.86711,30.77409,35.03275,34.71352,1.08130,1.68354,1.26124,1.67745,0.94734,1.73841,1.29593
6/11/2021,20.45154,0.17000,-1.50000,2.30000,"200,000",1.82497,"9,835",0.26151,0.0184,0.0083,0.00311,0.01060,0.00214,0.03477,0.01339,0.00830,0.00597,0.00013,0.00831,0.00710,0.00750,0.00869,15.97263,15.53520,8.63052,18.34055,16.66867,19.51424,19.17249,30.42554,30.81251,27.78347,33.88875,30.76933,35.06201,34.73053,1.10670,1.68566,1.25792,1.69377,0.94677,1.79869,1.31539
6/14/2021,20.48358,0.17000,-1.00000,2.76000,"-350,000",1.90768,"10,630",0.29571,-0.0083,-0.0007,0.02268,-0.00184,0.01555,0.01797,0.00664,0.01070,0.00691,0.00007,0.00708,0.01951,0.00722,0.00929,16.22705,15.68199,8.00637,18.17932,17.67916,19.47718,19.23843,30.41981,30.81715,27.79838,33.89560,30.79669,35.05938,34.74745,1.09481,1.69355,1.29021,1.69039,0.96173,1.82369,1.32998
6/15/2021,20.45447,1.13000,2.00000,2.91000,"50,000",2.05309,"10,881",0.41641,-0.0032,0.0154,0.02317,0.00549,0.00152,0.00281,0.00929,0.01051,0.00780,0.00017,0.00766,0.01165,0.00732,0.00860,16.20922,15.80292,8.92266,18.25825,17.16354,19.49050,19.16205,30.42158,30.83453,27.81440,33.89808,30.80776,35.05424,34.76377,1.09502,1.71308,1.32545,1.69846,0.95779,1.82314,1.34558
6/16/2021,20.52888,0.40000,3.00000,2.72000,"50,000",2.41505,"11,304",0.45463,-0.0022,-0.0032,0.00000,0.00211,0.00711,-0.00875,0.00427,0.00820,0.00575,0.00001,0.00934,0.01489,0.00727,0.00962,15.96045,15.49846,6.39693,18.45732,17.40939,19.48368,19.27336,30.41955,30.82945,27.81440,33.88580,30.82298,35.04268,34.75189,1.09322,1.71040,1.32545,1.70499,0.96578,1.80349,1.34680
6/17/2021,20.51007,-1.31000,2.50000,2.68000,"-400,000",2.61583,"11,794",0.36813,0.0011,0.0064,-0.02286,0.00971,0.02152,0.00840,0.00995,0.01002,0.00721,0.00023,0.00995,0.00846,0.00623,0.01029,16.16151,15.72464,9.17988,18.52025,16.84427,19.33003,19.34096,30.42278,30.83754,27.79749,33.88291,30.82857,35.04742,34.74774,1.09380,1.71620,1.28826,1.71917,0.98636,1.81753,1.35454
6/18/2021,20.53488,0.43000,17.50000,2.50000,"-50,000",2.84419,"12,150",0.37014,0.0231,0.0094,-0.00595,0.00813,0.02224,0.00560,0.00966,0.02309,0.00938,0.00008,0.01217,0.01191,0.00478,0.01114,16.99634,15.98736,8.18869,18.72190,17.18482,19.09008,19.43592,30.45617,30.86610,27.79302,33.90186,30.83226,35.08870,34.78950,1.11441,1.73303,1.28200,1.73361,1.01585,1.83219,1.36910
6/21/2021,20.48975,1.39000,10.00000,3.56000,"150,000",3.01541,"13,258",0.31583,0.0007,-0.0087,0.00417,0.00586,0.00751,-0.01031,0.00170,0.01564,0.00600,0.00049,0.01016,0.02599,0.00497,0.00938,16.60661,15.54049,9.96176,18.54161,17.96601,19.12744,19.26423,30.45454,30.85656,27.77595,33.89324,30.87585,35.07519,34.79249,1.10982,1.72621,1.28948,1.74035,1.02471,1.81054,1.37285
6/22/2021,20.46414,-0.09000,9.00000,2.95000,"75,000",2.91450,"13,530",0.29772,-0.0052,-0.0082,0.00394,-0.00089,-0.00715,0.00591,0.00268,0.01458,0.00455,0.00012,0.00922,0.01125,0.00625,0.00929,16.53675,15.26471,8.55641,18.44759,17.12881,19.35721,19.25736,30.44017,30.85022,27.77898,33.89594,30.85977,35.08632,34.79865,1.10538,1.71626,1.29365,1.73442,1.01400,1.82158,1.37426
6/23/2021,20.40679,0.38000,3.50000,3.02000,"150,000",2.12369,"13,782",0.25749,-0.0111,-0.0052,0.01450,-0.01121,-0.00470,0.00046,-0.01040,0.01352,0.00467,0.00034,0.01017,0.01054,0.00525,0.00930,16.46073,15.29107,9.59560,18.54643,17.06321,19.18335,19.25871,30.41627,30.84238,27.80547,33.89364,30.84017,35.09431,34.78996,1.08854,1.70679,1.31222,1.71916,1.01695,1.82484,1.35605
6/24/2021,20.21766,0.37000,0.00000,3.13000,"-100,000",1.27202,"13,989",0.35807,-0.0024,-0.0063,0.00000,-0.00523,-0.01567,-0.00212,-0.00719,0.01013,0.00403,0.00034,0.00809,0.00981,0.00487,0.00665,16.17272,15.14386,9.57498,18.31724,16.99181,19.11148,18.92306,30.41640,30.83903,27.80547,33.88465,30.82836,35.10068,34.79723,1.08950,1.69728,1.31222,1.71255,1.00526,1.82216,1.34846
6/25/2021,20.24203,0.62000,-6.50000,2.94000,0,1.12080,"14,323",0.26352,-0.0015,-0.0033,0.00399,0.00356,-0.00492,0.02130,0.00510,0.02097,0.00367,0.00007,0.00861,0.00551,0.00548,0.00629,16.89997,15.04810,8.03916,18.37946,16.41467,19.22926,18.86812,30.42380,30.83896,27.80842,33.88699,30.82644,35.11137,34.80436,1.09214,1.68446,1.31640,1.71996,0.99644,1.85960,1.35847
6/28/2021,20.41887,-1.50000,-5.00000,2.94000,"-25,000",1.79747,"15,740",0.39830,0.0061,0.0091,-0.01315,0.00489,-0.01541,0.01446,0.00287,0.01176,0.00475,0.00002,0.01219,0.00644,0.00649,0.00789,16.32135,15.30691,6.68461,18.72756,16.57030,19.39945,19.09352,30.43488,30.84619,27.78337,33.90460,30.81493,35.12826,34.81216,1.09715,1.69946,1.29810,1.73056,0.97143,1.88704,1.36485
6/29/2021,20.32912,0.08000,4.00000,3.16000,"-100,000",1.90187,"16,136",0.38422,0.0024,0.0021,-0.01357,-0.00006,0.01208,0.00054,-0.00083,0.01139,0.00398,0.00010,0.01028,0.00704,0.00616,0.00663,16.28987,15.13087,8.38936,18.55735,16.65948,19.34621,18.91962,30.43412,30.83968,27.77277,33.89744,30.82290,35.13087,34.82249,1.09937,1.69639,1.28349,1.72525,0.99036,1.88752,1.36509
6/30/2021,20.22243,-0.14000,0.50000,2.48000,"-100,000",1.61343,"16,507",0.47273,0.0022,0.0013,-0.00382,-0.00127,-0.02214,-0.00865,-0.00298,0.01229,0.01263,0.00006,0.00738,0.00508,0.00529,0.00707,16.36527,16.28484,7.90101,18.22568,16.33285,19.19510,18.98674,30.44522,30.83919,27.76556,33.89374,30.80298,35.12999,34.82417,1.10895,1.69475,1.27849,1.72233,0.96253,1.87460,1.36088
7/1/2021,20.47242,1.22000,2.00000,2.67000,"50,000",1.43085,"17,052",0.50693,0.0114,-0.0034,0.01205,0.00102,0.01271,0.02132,0.00276,0.01327,0.00491,0.00158,0.00984,0.00625,0.00732,0.00845,16.44225,15.34099,11.12136,18.51333,16.54081,19.51872,19.16462,30.45535,30.82978,27.77472,33.90249,30.80493,35.13720,34.82210,1.11988,1.70136,1.29101,1.72399,0.97619,1.91143,1.36631
7/2/2021,20.42435,0.33000,1.50000,2.65000,"275,000",1.29005,"17,727",0.39629,0.0110,0.0079,-0.00036,0.00250,-0.00360,0.01911,-0.00363,0.02000,0.00785,0.00135,0.00863,0.00708,0.00736,0.00733,16.85259,15.80949,10.96992,18.38234,16.66619,19.52497,19.02321,30.47058,30.83908,27.77494,33.89958,30.79640,35.14355,34.82005,1.13331,1.71058,1.28229,1.72510,0.97132,1.94809,1.36171
7/5/2021,21.02000,0.99000,3.00000,2.06000,"175,000",1.22658,"20,261",0.02816,-0.0042,0.0063,-0.03493,-0.00782,-0.02985,0.00427,-0.01308,0.01669,0.01248,0.00022,0.03421,0.00895,0.00909,0.01637,16.67160,16.27334,9.16952,19.75976,16.90029,19.73560,19.82616,30.48488,30.84705,27.74832,33.88553,30.76903,35.15185,34.80385,1.13774,1.72652,1.23474,1.71590,0.93749,1.95580,1.34432
7/6/2021,20.40420,-2.63000,-8.00000,2.89000,"50,000",0.62134,"21,312",0.01408,-0.0276,-0.0129,-0.02140,-0.01765,-0.01288,-0.05112,-0.02634,0.01254,0.00861,0.00017,0.00850,0.00576,0.00736,0.00781,16.38544,15.90138,8.90924,18.36685,16.45988,19.52454,19.08668,30.44566,30.82864,27.71962,33.84634,30.74960,35.10685,34.77178,1.10482,1.70797,1.20804,1.68929,0.93124,1.85617,1.30887
7/7/2021,20.52039,-1.10000,3.00000,2.53000,"50,000",-0.17718,"22,341",0.02012,-0.0053,-0.0101,0.00000,-0.00531,-0.00628,0.01569,-0.00294,0.01517,0.01739,0.00001,0.00992,0.00787,0.00815,0.00802,16.57640,16.60464,6.39693,18.52269,16.77180,19.62734,19.11266,30.45694,30.83319,27.71962,33.86502,30.72412,35.12892,34.79647,1.11521,1.70081,1.20804,1.68931,0.92169,1.88629,1.31242
7/8/2021,20.16870,0.69000,5.00000,1.97000,"75,000",-0.79649,"23,385",0.13076,0.0100,0.0076,-0.01290,-0.00121,0.00853,-0.00844,0.00010,0.01455,0.00638,0.00018,0.00829,0.00452,0.00555,0.00570,16.53440,15.60219,8.94898,18.34236,16.21670,19.24304,18.77153,30.46615,30.83088,27.71130,33.85233,30.73151,35.11907,34.77774,1.13471,1.70177,1.18788,1.68268,0.92648,1.86960,1.30872
7/9/2021,20.47305,1.43000,5.50000,2.69000,"-75,000",-1.33202,"24,810",0.23335,-0.0170,-0.0168,0.03091,-0.01352,-0.01369,-0.02828,-0.01880,0.01405,0.00858,0.00014,0.01001,0.00998,0.00725,0.00836,16.49975,15.89833,8.66561,18.53139,17.00983,19.51030,19.15508,30.44020,30.83335,27.74637,33.82784,30.68452,35.10241,34.75171,1.12038,1.68602,1.22708,1.66412,0.90606,1.82047,1.28776
7/12/2021,20.73084,-0.39000,-1.50000,2.09000,"-175,000",-1.61466,"30,478",0.27157,-0.0444,-0.0197,-0.01543,-0.04049,-0.04453,-0.05439,-0.03874,0.01395,0.01192,0.00020,0.01435,0.01029,0.01016,0.00918,16.49594,16.22689,9.05952,18.89135,17.04057,19.84782,19.24894,30.39652,30.80549,27.73547,33.78800,30.61814,35.05142,34.72064,1.07467,1.64565,1.20634,1.60838,0.86708,1.72132,1.24632
7/13/2021,20.14102,1.33000,1.50000,2.15000,0,-1.60135,"32,665",0.31985,0.0138,0.0076,0.01648,0.00799,0.02127,0.00968,0.01613,0.01348,0.00723,0.00004,0.00696,0.00472,0.00480,0.00676,16.46195,15.72742,7.37776,18.16785,16.26122,19.09869,18.94371,30.40238,30.80973,27.75907,33.79158,30.63629,35.04528,34.72464,1.07900,1.64929,1.22590,1.61617,0.88204,1.73395,1.25743
7/14/2021,20.21841,-1.73000,1.50000,2.43000,"50,000",-1.52002,"35,409",0.32790,0.0009,0.0142,-0.03039,0.00278,-0.01168,-0.02362,-0.00096,0.00910,0.01024,0.00004,0.00692,0.00418,0.00577,0.00720,16.06861,16.07530,7.37776,18.16178,16.13890,19.28152,19.01005,30.40097,30.83244,27.71669,33.78866,30.63832,35.01792,34.72079,1.07669,1.66341,1.18921,1.61481,0.87918,1.69011,1.25574
7/15/2021,19.98202,-1.29000,-0.50000,3.07000,"200,000",-1.32567,"38,239",0.40836,0.0174,0.0079,0.00000,0.01358,0.01204,0.03292,0.00977,0.00687,0.00456,0.00003,0.00606,0.00316,0.00490,0.00463,15.78771,15.26670,7.09008,18.02983,15.85872,19.11778,18.58177,30.42424,30.83699,27.71669,33.80738,30.65810,35.04073,34.72728,1.09575,1.67543,1.18921,1.63016,0.88693,1.74435,1.26614
7/16/2021,20.01071,0.12000,-5.50000,2.80000,"-100,000",-1.43313,"42,288",0.40635,-0.0034,-0.0024,0.02736,0.00420,-0.00377,-0.00166,0.00395,0.00853,0.00593,0.00002,0.00555,0.00325,0.00475,0.00530,16.00439,15.52951,6.55108,17.94177,15.88787,19.08769,18.71682,30.42607,30.84418,27.74774,33.80786,30.65646,35.03965,34.73539,1.08953,1.67596,1.21942,1.63688,0.88408,1.73989,1.27506
7/19/2021,20.42746,-4.97000,1.50000,2.86000,"100,000",-1.37049,"55,845",0.42848,-0.0292,-0.0114,-0.00578,-0.02578,-0.04106,-0.05686,-0.03114,0.01718,0.01069,0.00007,0.01006,0.00763,0.00653,0.00815,16.70438,16.11840,7.97247,18.53699,16.74112,19.40611,19.15448,30.38385,30.83269,27.74305,33.76775,30.60233,34.97711,34.70443,1.06060,1.67651,1.21315,1.60401,0.85354,1.63749,1.24063
7/20/2021,20.18445,0.73000,6.00000,2.69000,0,-1.08780,"60,180",0.47072,0.0189,-0.0003,0.00784,0.01115,-0.00218,0.03746,0.01607,0.00875,0.00709,0.00012,0.00902,0.00486,0.00542,0.00569,16.02942,15.70832,8.57546,18.42781,16.29050,19.21985,18.79569,30.40863,30.83051,27.74930,33.80243,30.59948,35.00982,34.71658,1.07890,1.66002,1.22150,1.62142,0.84176,1.69988,1.26104
7/21/2021,19.95682,2.88000,2.00000,3.04000,"-100,000",-1.36201,"65,607",0.47676,0.0010,0.0085,-0.02192,0.00598,0.00393,-0.00580,0.00540,0.00879,0.00914,0.00056,0.00599,0.00279,0.00401,0.00496,16.03440,15.96127,10.08997,18.04468,15.73443,18.94306,18.65768,30.42109,30.85061,27.71771,33.81241,30.60262,35.02085,34.72233,1.09329,1.68237,1.18885,1.62901,0.84253,1.68823,1.26572
7/22/2021,20.12332,1.56000,2.00000,2.84000,0,-1.05751,"71,144",0.51900,0.0078,-0.0132,0.04621,0.00690,0.02834,0.01876,0.02337,0.00989,0.00917,0.00083,0.00587,0.00403,0.00370,0.00771,16.15236,15.96507,10.47729,18.02411,16.10393,18.88796,19.09888,30.43806,30.84768,27.77092,33.81986,30.63807,35.05753,34.74740,1.10467,1.66218,1.24196,1.63674,0.86130,1.71941,1.29517
7/23/2021,20.21252,0.31000,-3.00000,2.89000,"50,000",-0.53583,"78,269",0.58941,-0.0136,-0.0071,-0.01424,-0.00696,-0.01159,-0.01548,-0.01169,0.01019,0.00673,0.00042,0.00725,0.00419,0.00551,0.00579,16.18190,15.65595,9.79256,18.23508,16.14172,19.29003,18.81247,30.42495,30.84367,27.75787,33.79912,30.62241,35.03779,34.72516,1.09043,1.65188,1.22422,1.62418,0.85026,1.68760,1.28045
7/26/2021,20.06187,0.40000,2.00000,2.89000,"-50,000",-0.05846,"101,173",0.46267,0.0108,0.0066,0.01695,0.00334,-0.00854,-0.00192,0.00608,0.01009,0.00764,0.00010,0.00552,0.02228,0.00353,0.00529,16.17168,15.78301,8.36637,17.96430,17.81287,18.84353,18.72281,30.45530,30.84944,27.78079,33.79659,30.60382,35.02694,34.73694,1.11277,1.66199,1.24597,1.62869,0.84131,1.67874,1.29309
7/27/2021,20.18652,-0.02000,2.50000,2.60000,"-175,000",0.33159,"106,347",0.03621,0.0068,-0.0017,0.02315,0.00690,0.02203,0.00987,0.00000,0.00821,0.01028,0.00024,0.00634,0.00479,0.00449,0.00693,15.96616,16.07953,9.24956,18.10226,16.27573,19.08749,18.99199,30.45986,30.85613,27.79949,33.80663,30.61601,35.03406,34.73325,1.11713,1.65923,1.27206,1.63846,0.86043,1.69653,1.29043
7/28/2021,19.83899,0.26000,0.50000,3.08000,"-100,000",0.30105,"117,121",0.50090,-0.0101,-0.0030,0.00230,0.00107,0.00758,-0.00061,-0.00157,0.00834,0.00672,0.00029,0.00562,0.00356,0.00279,0.00499,15.98118,15.65337,9.41735,17.98181,15.97774,18.61101,18.66367,30.44451,30.85426,27.79981,33.81288,30.60127,35.04098,34.72769,1.10015,1.65441,1.27564,1.63859,0.86104,1.69795,1.28496
7/29/2021,19.98051,1.31000,-3.50000,2.69000,"150,000",0.54270,"123,640",0.62763,0.0096,0.0104,-0.00752,0.00366,-0.00066,0.01939,0.00913,0.00701,0.00726,0.00001,0.00626,0.00830,0.00393,0.00455,15.80754,15.73182,6.21461,18.08927,16.82474,18.95274,18.57181,30.45802,30.86707,27.79196,33.82407,30.59491,35.05912,34.73571,1.11434,1.66942,1.26775,1.64339,0.85751,1.73172,1.29861
7/30/2021,20.32357,-0.64000,-16.50000,2.82000,"50,000",1.95675,"133,405",0.53912,0.0084,0.0063,-0.02611,0.00342,-0.01084,0.01550,0.01036,0.01108,0.00705,0.00002,0.00619,0.00536,0.00625,0.00721,16.26533,15.70187,6.90776,18.07822,16.38722,19.41657,19.03241,30.46991,30.86340,27.75349,33.83243,30.58971,35.07398,34.74721,1.12703,1.67356,1.23476,1.64785,0.85094,1.75870,1.31166
8/2/2021,20.26080,-2.52000,0.00000,2.42000,"-200,000",2.45036,"157,507",0.00201,0.0108,0.0052,0.00000,0.00564,0.00670,0.00090,0.00061,0.01257,0.00854,0.00003,0.00773,0.00770,0.00454,0.00676,16.39217,15.89416,7.17012,18.30031,16.74907,19.09888,18.96764,30.48571,30.86740,27.75349,33.82961,30.57902,35.07041,34.74943,1.13855,1.68182,1.23476,1.65781,0.85739,1.75921,1.31407
8/3/2021,20.31940,-0.48000,-2.00000,3.05000,"100,000",2.60430,"157,507",0.21927,0.0059,0.0082,0.01390,0.00242,-0.01149,0.02055,0.00993,0.00874,0.01232,0.00003,0.00752,0.00875,0.00518,0.00801,16.02854,16.26008,7.24423,18.27348,16.87703,19.23396,19.13823,30.49657,30.86669,27.77892,33.83174,30.55899,35.08805,34.77694,1.15300,1.68320,1.25192,1.65877,0.83477,1.79474,1.33058
8/4/2021,20.33589,-2.03000,-5.00000,3.06000,"50,000",2.67760,"174,461",0.52101,0.0088,0.0230,0.02594,0.00525,0.00577,0.00837,0.00548,0.01133,0.00890,0.00010,0.00669,0.00738,0.00569,0.00768,16.28813,15.93558,8.36637,18.15760,16.70662,19.32842,19.09702,30.50243,30.87146,27.81671,33.83800,30.58963,35.09132,34.77875,1.15846,1.70701,1.28320,1.66339,0.84413,1.80759,1.33558
8/5/2021,20.33171,0.91000,-1.00000,2.60000,"-100,000",2.71713,"181,756",0.52302,0.0053,0.0061,-0.00008,0.01007,0.02185,0.01395,0.01290,0.01000,0.01361,0.00014,0.00804,0.00935,0.00522,0.00709,16.16336,16.35999,8.69951,18.34115,16.94318,19.24378,19.01709,30.50236,30.87012,27.79751,33.85088,30.61857,35.10229,34.78484,1.15474,1.71675,1.28096,1.67073,0.85955,1.83354,1.34858
8/6/2021,20.46581,-0.59000,1.50000,2.28000,0,3.59127,"189,066",0.42244,0.0054,-0.0010,-0.03123,0.00199,-0.00177,-0.01041,0.00708,0.01325,0.01259,0.00014,0.00913,0.00616,0.00529,0.00977,16.44491,16.28197,8.71604,18.46821,16.52666,19.25611,19.33764,30.50793,30.86634,27.75522,33.84775,30.60968,35.09193,34.79064,1.15931,1.72132,1.24219,1.67383,0.85685,1.81333,1.35702
